date,player_team,player,team,assists,rank
2024-11-29,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,113.0
2024-11-29,benwhite_arsenal,Ben White,Arsenal,1.0,114.0
2024-11-29,berndleno_fulham,Bernd Leno,Fulham,1.0,115.0
2024-11-29,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,1.0,116.0
2024-11-29,matswieffer_brighton,Mats Wieffer,Brighton,1.0,140.0
2024-11-29,maxkilman_westham,Max Kilman,West Ham,1.0,141.0
2024-11-29,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,144.0
2024-11-29,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,1.0,153.0
2024-11-29,erlinghaaland_manchestercity,Erling Haaland,Manchester City,0.0,156.0
2024-11-29,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,157.0
2024-11-29,brennanjohnson_tottenham,Brennan Johnson,Tottenham,0.0,158.0
2024-11-29,nonimadueke_chelsea,Noni Madueke,Chelsea,0.0,159.0
2024-11-29,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,0.0,160.0
2024-11-29,joelinton_newcastleutd,Joelinton,Newcastle Utd,0.0,162.0
2024-11-29,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,168.0
2024-11-29,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,0.0,176.0
2024-11-29,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,0.0,177.0
2024-11-29,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,0.0,178.0
2024-11-30,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,1.0
2024-11-30,mohamedsalah_liverpool,Mohamed Salah,Liverpool,6.0,2.0
2024-11-30,colepalmer_chelsea,Cole Palmer,Chelsea,5.0,3.0
2024-11-30,sonheungmin_tottenham,Son Heung-min,Tottenham,4.0,4.0
2024-11-30,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,5.0
2024-11-30,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,6.0
2024-11-30,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,7.0
2024-11-30,matheuscunha_wolves,Matheus Cunha,Wolves,3.0,8.0
2024-11-30,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,9.0
2024-11-30,jamesmaddison_tottenham,James Maddison,Tottenham,3.0,10.0
2024-11-30,dwightmcneil_everton,Dwight McNeil,Everton,3.0,11.0
2024-11-30,jarrodbowen_westham,Jarrod Bowen,West Ham,3.0,12.0
2024-11-30,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,3.0,13.0
2024-11-30,dejankulusevski_tottenham,Dejan Kulusevski,Tottenham,3.0,14.0
2024-11-30,adamatraore_fulham,Adama Traore,Fulham,3.0,15.0
2024-11-30,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,3.0,16.0
2024-11-30,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,17.0
2024-11-30,marcustavernier_bournemouth,Marcus Tavernier,Bournemouth,3.0,18.0
2024-11-30,mariolemina_wolves,Mario Lemina,Wolves,3.0,19.0
2024-11-30,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,20.0
2024-11-30,antoneerobinson_fulham,Antonee Robinson,Fulham,3.0,21.0
2024-11-30,ashleyyoung_everton,Ashley Young,Everton,3.0,22.0
2024-11-30,bernardosilva_manchestercity,Bernardo Silva,Manchester City,3.0,23.0
2024-11-30,elliotanderson_notthamforest,Elliot Anderson,Nott'ham Forest,3.0,24.0
2024-11-30,jadonsancho_chelsea,Jadon Sancho,Chelsea,3.0,25.0
2024-11-30,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,26.0
2024-11-30,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,27.0
2024-11-30,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,2.0,28.0
2024-11-30,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,29.0
2024-11-30,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,30.0
2024-11-30,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,2.0,31.0
2024-11-30,dominicsolanke_tottenham,Dominic Solanke,Tottenham,2.0,32.0
2024-11-30,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,33.0
2024-11-30,jamievardy_leicestercity,Jamie Vardy,Leicester City,2.0,34.0
2024-11-30,joaopedro_brighton,Joao Pedro,Brighton,2.0,35.0
2024-11-30,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,36.0
2024-11-30,alexiwobi_fulham,Alex Iwobi,Fulham,2.0,37.0
2024-11-30,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,38.0
2024-11-30,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,39.0
2024-11-30,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,40.0
2024-11-30,morganrogers_astonvilla,Morgan Rogers,Aston Villa,2.0,41.0
2024-11-30,rayanaitnouri_wolves,Rayan Ait-Nouri,Wolves,2.0,42.0
2024-11-30,diogojota_liverpool,Diogo Jota,Liverpool,2.0,43.0
2024-11-30,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,44.0
2024-11-30,enzofernandez_chelsea,Enzo Fernandez,Chelsea,2.0,45.0
2024-11-30,goncaloguedes_wolves,Goncalo Guedes,Wolves,2.0,46.0
2024-11-30,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,48.0
2024-11-30,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,52.0
2024-11-30,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,53.0
2024-11-30,adamlallana_southampton,Adam Lallana,Southampton,2.0,54.0
2024-11-30,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,55.0
2024-11-30,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,56.0
2024-11-30,jacobmurphy_newcastleutd,Jacob Murphy,Newcastle Utd,2.0,57.0
2024-11-30,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,58.0
2024-11-30,lucasdigne_astonvilla,Lucas Digne,Aston Villa,2.0,60.0
2024-11-30,mickyvandeven_tottenham,Micky van de Ven,Tottenham,2.0,62.0
2024-11-30,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,65.0
2024-11-30,savio_manchestercity,Savio,Manchester City,2.0,66.0
2024-11-30,timowerner_tottenham,Timo Werner,Tottenham,2.0,68.0
2024-11-30,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,1.0,69.0
2024-11-30,yoanewissa_brentford,Yoane Wissa,Brentford,1.0,70.0
2024-11-30,kaihavertz_arsenal,Kai Havertz,Arsenal,1.0,72.0
2024-11-30,antoinesemenyo_bournemouth,Antoine Semenyo,Bournemouth,1.0,73.0
2024-11-30,harveybarnes_newcastleutd,Harvey Barnes,Newcastle Utd,1.0,74.0
2024-11-30,alejandrogarnacho_manchesterutd,Alejandro Garnacho,Manchester Utd,1.0,75.0
2024-11-30,adamarmstrong_southampton,Adam Armstrong,Southampton,1.0,79.0
2024-11-30,anthonygordon_newcastleutd,Anthony Gordon,Newcastle Utd,1.0,80.0
2024-11-30,dominiccalvertlewin_everton,Dominic Calvert-Lewin,Everton,1.0,82.0
2024-11-30,pedroporro_tottenham,Pedro Porro,Tottenham,1.0,87.0
2024-11-30,carlosbaleba_brighton,Carlos Baleba,Brighton,1.0,89.0
2024-11-30,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,1.0,93.0
2024-11-30,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,1.0,96.0
2024-11-30,joshuazirkzee_manchesterutd,Joshua Zirkzee,Manchester Utd,1.0,104.0
2024-11-30,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,1.0,105.0
2024-11-30,luissinisterra_bournemouth,Luis Sinisterra,Bournemouth,1.0,106.0
2024-11-30,simonadingra_brighton,Simon Adingra,Brighton,1.0,114.0
2024-11-30,yankubaminteh_brighton,Yankuba Minteh,Brighton,1.0,116.0
2024-11-30,alexmoreno_notthamforest,Alex Moreno,Nott'ham Forest,1.0,118.0
2024-11-30,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,119.0
2024-11-30,benwhite_arsenal,Ben White,Arsenal,1.0,120.0
2024-11-30,berndleno_fulham,Bernd Leno,Fulham,1.0,121.0
2024-11-30,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,1.0,122.0
2024-11-30,matswieffer_brighton,Mats Wieffer,Brighton,1.0,145.0
2024-11-30,maxkilman_westham,Max Kilman,West Ham,1.0,146.0
2024-11-30,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,149.0
2024-11-30,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,1.0,158.0
2024-11-30,erlinghaaland_manchestercity,Erling Haaland,Manchester City,0.0,161.0
2024-11-30,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,162.0
2024-11-30,brennanjohnson_tottenham,Brennan Johnson,Tottenham,0.0,163.0
2024-11-30,nonimadueke_chelsea,Noni Madueke,Chelsea,0.0,164.0
2024-11-30,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,0.0,166.0
2024-11-30,joelinton_newcastleutd,Joelinton,Newcastle Utd,0.0,167.0
2024-11-30,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,171.0
2024-11-30,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,0.0,178.0
2024-11-30,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,0.0,179.0
2024-11-30,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,0.0,180.0
2024-12-01,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,1.0
2024-12-01,mohamedsalah_liverpool,Mohamed Salah,Liverpool,7.0,2.0
2024-12-01,colepalmer_chelsea,Cole Palmer,Chelsea,6.0,3.0
2024-12-01,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,5.0,4.0
2024-12-01,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,5.0,5.0
2024-12-01,sonheungmin_tottenham,Son Heung-min,Tottenham,4.0,6.0
2024-12-01,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,7.0
2024-12-01,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,8.0
2024-12-01,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,9.0
2024-12-01,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,10.0
2024-12-01,matheuscunha_wolves,Matheus Cunha,Wolves,3.0,11.0
2024-12-01,jamesmaddison_tottenham,James Maddison,Tottenham,3.0,12.0
2024-12-01,alexiwobi_fulham,Alex Iwobi,Fulham,3.0,13.0
2024-12-01,dwightmcneil_everton,Dwight McNeil,Everton,3.0,14.0
2024-12-01,jarrodbowen_westham,Jarrod Bowen,West Ham,3.0,15.0
2024-12-01,dejankulusevski_tottenham,Dejan Kulusevski,Tottenham,3.0,16.0
2024-12-01,adamatraore_fulham,Adama Traore,Fulham,3.0,17.0
2024-12-01,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,18.0
2024-12-01,marcustavernier_bournemouth,Marcus Tavernier,Bournemouth,3.0,19.0
2024-12-01,mariolemina_wolves,Mario Lemina,Wolves,3.0,20.0
2024-12-01,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,21.0
2024-12-01,antoneerobinson_fulham,Antonee Robinson,Fulham,3.0,22.0
2024-12-01,ashleyyoung_everton,Ashley Young,Everton,3.0,23.0
2024-12-01,bernardosilva_manchestercity,Bernardo Silva,Manchester City,3.0,24.0
2024-12-01,elliotanderson_notthamforest,Elliot Anderson,Nott'ham Forest,3.0,25.0
2024-12-01,jadonsancho_chelsea,Jadon Sancho,Chelsea,3.0,26.0
2024-12-01,timowerner_tottenham,Timo Werner,Tottenham,3.0,27.0
2024-12-01,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,28.0
2024-12-01,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,29.0
2024-12-01,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,2.0,30.0
2024-12-01,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,31.0
2024-12-01,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,32.0
2024-12-01,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,2.0,33.0
2024-12-01,dominicsolanke_tottenham,Dominic Solanke,Tottenham,2.0,34.0
2024-12-01,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,35.0
2024-12-01,jamievardy_leicestercity,Jamie Vardy,Leicester City,2.0,36.0
2024-12-01,joaopedro_brighton,Joao Pedro,Brighton,2.0,37.0
2024-12-01,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,38.0
2024-12-01,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,39.0
2024-12-01,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,40.0
2024-12-01,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,41.0
2024-12-01,morganrogers_astonvilla,Morgan Rogers,Aston Villa,2.0,42.0
2024-12-01,rayanaitnouri_wolves,Rayan Ait-Nouri,Wolves,2.0,43.0
2024-12-01,diogojota_liverpool,Diogo Jota,Liverpool,2.0,44.0
2024-12-01,enzofernandez_chelsea,Enzo Fernandez,Chelsea,2.0,45.0
2024-12-01,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,46.0
2024-12-01,goncaloguedes_wolves,Goncalo Guedes,Wolves,2.0,47.0
2024-12-01,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,49.0
2024-12-01,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,53.0
2024-12-01,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,54.0
2024-12-01,adamlallana_southampton,Adam Lallana,Southampton,2.0,55.0
2024-12-01,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,56.0
2024-12-01,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,57.0
2024-12-01,jacobmurphy_newcastleutd,Jacob Murphy,Newcastle Utd,2.0,58.0
2024-12-01,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,59.0
2024-12-01,lucasdigne_astonvilla,Lucas Digne,Aston Villa,2.0,61.0
2024-12-01,mickyvandeven_tottenham,Micky van de Ven,Tottenham,2.0,63.0
2024-12-01,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,66.0
2024-12-01,savio_manchestercity,Savio,Manchester City,2.0,67.0
2024-12-01,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,1.0,69.0
2024-12-01,yoanewissa_brentford,Yoane Wissa,Brentford,1.0,70.0
2024-12-01,kaihavertz_arsenal,Kai Havertz,Arsenal,1.0,72.0
2024-12-01,antoinesemenyo_bournemouth,Antoine Semenyo,Bournemouth,1.0,73.0
2024-12-01,harveybarnes_newcastleutd,Harvey Barnes,Newcastle Utd,1.0,74.0
2024-12-01,nonimadueke_chelsea,Noni Madueke,Chelsea,1.0,76.0
2024-12-01,alejandrogarnacho_manchesterutd,Alejandro Garnacho,Manchester Utd,1.0,77.0
2024-12-01,joshuazirkzee_manchesterutd,Joshua Zirkzee,Manchester Utd,1.0,79.0
2024-12-01,adamarmstrong_southampton,Adam Armstrong,Southampton,1.0,82.0
2024-12-01,anthonygordon_newcastleutd,Anthony Gordon,Newcastle Utd,1.0,83.0
2024-12-01,dominiccalvertlewin_everton,Dominic Calvert-Lewin,Everton,1.0,86.0
2024-12-01,pedroporro_tottenham,Pedro Porro,Tottenham,1.0,90.0
2024-12-01,carlosbaleba_brighton,Carlos Baleba,Brighton,1.0,92.0
2024-12-01,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,1.0,95.0
2024-12-01,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,1.0,98.0
2024-12-01,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,1.0,106.0
2024-12-01,luissinisterra_bournemouth,Luis Sinisterra,Bournemouth,1.0,107.0
2024-12-01,simonadingra_brighton,Simon Adingra,Brighton,1.0,115.0
2024-12-01,yankubaminteh_brighton,Yankuba Minteh,Brighton,1.0,117.0
2024-12-01,alexmoreno_notthamforest,Alex Moreno,Nott'ham Forest,1.0,119.0
2024-12-01,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,120.0
2024-12-01,benwhite_arsenal,Ben White,Arsenal,1.0,121.0
2024-12-01,berndleno_fulham,Bernd Leno,Fulham,1.0,122.0
2024-12-01,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,1.0,123.0
2024-12-01,matswieffer_brighton,Mats Wieffer,Brighton,1.0,146.0
2024-12-01,maxkilman_westham,Max Kilman,West Ham,1.0,147.0
2024-12-01,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,150.0
2024-12-01,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,1.0,159.0
2024-12-01,erlinghaaland_manchestercity,Erling Haaland,Manchester City,0.0,162.0
2024-12-01,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,163.0
2024-12-01,brennanjohnson_tottenham,Brennan Johnson,Tottenham,0.0,164.0
2024-12-01,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,0.0,166.0
2024-12-01,joelinton_newcastleutd,Joelinton,Newcastle Utd,0.0,167.0
2024-12-01,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,171.0
2024-12-01,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,0.0,178.0
2024-12-01,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,0.0,179.0
2024-12-01,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,0.0,180.0
2024-12-03,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,1.0
2024-12-03,mohamedsalah_liverpool,Mohamed Salah,Liverpool,7.0,2.0
2024-12-03,colepalmer_chelsea,Cole Palmer,Chelsea,6.0,3.0
2024-12-03,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,5.0,4.0
2024-12-03,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,5.0,5.0
2024-12-03,sonheungmin_tottenham,Son Heung-min,Tottenham,4.0,6.0
2024-12-03,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,7.0
2024-12-03,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,8.0
2024-12-03,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,9.0
2024-12-03,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,10.0
2024-12-03,matheuscunha_wolves,Matheus Cunha,Wolves,3.0,11.0
2024-12-03,jamesmaddison_tottenham,James Maddison,Tottenham,3.0,12.0
2024-12-03,alexiwobi_fulham,Alex Iwobi,Fulham,3.0,13.0
2024-12-03,dwightmcneil_everton,Dwight McNeil,Everton,3.0,14.0
2024-12-03,jarrodbowen_westham,Jarrod Bowen,West Ham,3.0,15.0
2024-12-03,dejankulusevski_tottenham,Dejan Kulusevski,Tottenham,3.0,16.0
2024-12-03,adamatraore_fulham,Adama Traore,Fulham,3.0,17.0
2024-12-03,lewiscook_bournemouth,Lewis Cook,Bournemouth,3.0,18.0
2024-12-03,marcustavernier_bournemouth,Marcus Tavernier,Bournemouth,3.0,19.0
2024-12-03,mariolemina_wolves,Mario Lemina,Wolves,3.0,20.0
2024-12-03,vitalyjanelt_brentford,Vitaly Janelt,Brentford,3.0,21.0
2024-12-03,antoneerobinson_fulham,Antonee Robinson,Fulham,3.0,22.0
2024-12-03,ashleyyoung_everton,Ashley Young,Everton,3.0,23.0
2024-12-03,bernardosilva_manchestercity,Bernardo Silva,Manchester City,3.0,24.0
2024-12-03,elliotanderson_notthamforest,Elliot Anderson,Nott'ham Forest,3.0,25.0
2024-12-03,jadonsancho_chelsea,Jadon Sancho,Chelsea,3.0,26.0
2024-12-03,timowerner_tottenham,Timo Werner,Tottenham,3.0,27.0
2024-12-03,dannywelbeck_brighton,Danny Welbeck,Brighton,2.0,28.0
2024-12-03,jorgenstrandlarsen_wolves,Jorgen Strand Larsen,Wolves,2.0,29.0
2024-12-03,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,2.0,30.0
2024-12-03,jamievardy_leicestercity,Jamie Vardy,Leicester City,2.0,31.0
2024-12-03,justinkluivert_bournemouth,Justin Kluivert,Bournemouth,2.0,32.0
2024-12-03,luisdiaz_liverpool,Luis Diaz,Liverpool,2.0,33.0
2024-12-03,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,2.0,34.0
2024-12-03,dominicsolanke_tottenham,Dominic Solanke,Tottenham,2.0,35.0
2024-12-03,facundobuonanotte_leicestercity,Facundo Buonanotte,Leicester City,2.0,36.0
2024-12-03,joaopedro_brighton,Joao Pedro,Brighton,2.0,37.0
2024-12-03,rauljimenez_fulham,Raul Jimenez,Fulham,2.0,38.0
2024-12-03,emilesmithrowe_fulham,Emile Smith Rowe,Fulham,2.0,39.0
2024-12-03,gabrielmartinelli_arsenal,Gabriel Martinelli,Arsenal,2.0,40.0
2024-12-03,kaorumitoma_brighton,Kaoru Mitoma,Brighton,2.0,41.0
2024-12-03,morganrogers_astonvilla,Morgan Rogers,Aston Villa,2.0,42.0
2024-12-03,rayanaitnouri_wolves,Rayan Ait-Nouri,Wolves,2.0,43.0
2024-12-03,diogojota_liverpool,Diogo Jota,Liverpool,2.0,44.0
2024-12-03,enzofernandez_chelsea,Enzo Fernandez,Chelsea,2.0,45.0
2024-12-03,georginiorutter_brighton,Georginio Rutter,Brighton,2.0,46.0
2024-12-03,goncaloguedes_wolves,Goncalo Guedes,Wolves,2.0,48.0
2024-12-03,leifdavis_ipswichtown,Leif Davis,Ipswich Town,2.0,50.0
2024-12-03,pedroneto_chelsea,Pedro Neto,Chelsea,2.0,54.0
2024-12-03,abdulfatawuissahaku_leicestercity,Abdul Fatawu Issahaku,Leicester City,2.0,55.0
2024-12-03,adamlallana_southampton,Adam Lallana,Southampton,2.0,56.0
2024-12-03,anthonyelanga_notthamforest,Anthony Elanga,Nott'ham Forest,2.0,57.0
2024-12-03,harrywinks_leicestercity,Harry Winks,Leicester City,2.0,58.0
2024-12-03,jacobmurphy_newcastleutd,Jacob Murphy,Newcastle Utd,2.0,59.0
2024-12-03,jacobramsey_astonvilla,Jacob Ramsey,Aston Villa,2.0,60.0
2024-12-03,lucasdigne_astonvilla,Lucas Digne,Aston Villa,2.0,62.0
2024-12-03,mickyvandeven_tottenham,Micky van de Ven,Tottenham,2.0,64.0
2024-12-03,ricolewis_manchestercity,Rico Lewis,Manchester City,2.0,67.0
2024-12-03,savio_manchestercity,Savio,Manchester City,2.0,68.0
2024-12-03,bryanmbeumo_brentford,Bryan Mbeumo,Brentford,1.0,70.0
2024-12-03,yoanewissa_brentford,Yoane Wissa,Brentford,1.0,71.0
2024-12-03,kaihavertz_arsenal,Kai Havertz,Arsenal,1.0,73.0
2024-12-03,antoinesemenyo_bournemouth,Antoine Semenyo,Bournemouth,1.0,74.0
2024-12-03,harveybarnes_newcastleutd,Harvey Barnes,Newcastle Utd,1.0,75.0
2024-12-03,nonimadueke_chelsea,Noni Madueke,Chelsea,1.0,78.0
2024-12-03,alejandrogarnacho_manchesterutd,Alejandro Garnacho,Manchester Utd,1.0,79.0
2024-12-03,joshuazirkzee_manchesterutd,Joshua Zirkzee,Manchester Utd,1.0,80.0
2024-12-03,adamarmstrong_southampton,Adam Armstrong,Southampton,1.0,83.0
2024-12-03,anthonygordon_newcastleutd,Anthony Gordon,Newcastle Utd,1.0,84.0
2024-12-03,dominiccalvertlewin_everton,Dominic Calvert-Lewin,Everton,1.0,87.0
2024-12-03,pedroporro_tottenham,Pedro Porro,Tottenham,1.0,91.0
2024-12-03,bilalelkhannouss_leicestercity,Bilal El Khannouss,Leicester City,1.0,93.0
2024-12-03,carlosbaleba_brighton,Carlos Baleba,Brighton,1.0,94.0
2024-12-03,dangoouattara_bournemouth,Dango Ouattara,Bournemouth,1.0,98.0
2024-12-03,dominikszoboszlai_liverpool,Dominik Szoboszlai,Liverpool,1.0,101.0
2024-12-03,kevindebruyne_manchestercity,Kevin De Bruyne,Manchester City,1.0,108.0
2024-12-03,luissinisterra_bournemouth,Luis Sinisterra,Bournemouth,1.0,109.0
2024-12-03,simonadingra_brighton,Simon Adingra,Brighton,1.0,117.0
2024-12-03,yankubaminteh_brighton,Yankuba Minteh,Brighton,1.0,119.0
2024-12-03,alexmoreno_notthamforest,Alex Moreno,Nott'ham Forest,1.0,121.0
2024-12-03,benjohnson_ipswichtown,Ben Johnson,Ipswich Town,1.0,122.0
2024-12-03,benwhite_arsenal,Ben White,Arsenal,1.0,123.0
2024-12-03,berndleno_fulham,Bernd Leno,Fulham,1.0,124.0
2024-12-03,brunoguimaraes_newcastleutd,Bruno Guimaraes,Newcastle Utd,1.0,125.0
2024-12-03,matswieffer_brighton,Mats Wieffer,Brighton,1.0,149.0
2024-12-03,maxkilman_westham,Max Kilman,West Ham,1.0,150.0
2024-12-03,noussairmazraoui_manchesterutd,Noussair Mazraoui,Manchester Utd,1.0,153.0
2024-12-03,trentalexanderarnold_liverpool,Trent Alexander-Arnold,Liverpool,1.0,162.0
2024-12-03,erlinghaaland_manchestercity,Erling Haaland,Manchester City,0.0,166.0
2024-12-03,chriswood_notthamforest,Chris Wood,Nott'ham Forest,0.0,167.0
2024-12-03,brennanjohnson_tottenham,Brennan Johnson,Tottenham,0.0,168.0
2024-12-03,callumhudsonodoi_notthamforest,Callum Hudson-Odoi,Nott'ham Forest,0.0,170.0
2024-12-03,joelinton_newcastleutd,Joelinton,Newcastle Utd,0.0,171.0
2024-12-03,andreaspereira_fulham,Andreas Pereira,Fulham,0.0,175.0
2024-12-03,alexismacallister_liverpool,Alexis Mac Allister,Liverpool,0.0,182.0
2024-12-03,cameronburgess_ipswichtown,Cameron Burgess,Ipswich Town,0.0,183.0
2024-12-04,bukayosaka_arsenal,Bukayo Saka,Arsenal,10.0,1.0
2024-12-04,mohamedsalah_liverpool,Mohamed Salah,Liverpool,8.0,2.0
2024-12-04,colepalmer_chelsea,Cole Palmer,Chelsea,6.0,3.0
2024-12-04,brunofernandes_manchesterutd,Bruno Fernandes,Manchester Utd,5.0,4.0
2024-12-04,amaddiallo_manchesterutd,Amad Diallo,Manchester Utd,5.0,5.0
2024-12-04,sonheungmin_tottenham,Son Heung-min,Tottenham,4.0,6.0
2024-12-04,mikkeldamsgaard_brentford,Mikkel Damsgaard,Brentford,4.0,7.0
2024-12-04,wilfredndidi_leicestercity,Wilfred Ndidi,Leicester City,4.0,8.0
2024-12-04,youritielemans_astonvilla,Youri Tielemans,Aston Villa,4.0,9.0
2024-12-04,nicolasjackson_chelsea,Nicolas Jackson,Chelsea,3.0,10.0
2024-12-04,matheuscunha_wolves,Matheus Cunha,Wolves,3.0,11.0
2024-12-04,olliewatkins_astonvilla,Ollie Watkins,Aston Villa,3.0,12.0
2024-12-04,alexanderisak_newcastleutd,Alexander Isak,Newcastle Utd,3.0,13.0
2024-12-04,jamesmaddison_tottenham,James Maddison,Tottenham,3.0,14.0
2024-12-04,alexiwobi_fulham,Alex Iwobi,Fulham,3.0,15.0
2024-12-04,dwightmcneil_everton,Dwight McNeil,Everton,3.0,16.0
