date,player_team,value,pk,rank,player,team
2025-02-03,bryanmbeumo_brentford,14.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-03,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-03,justinkluivert_bournemouth,11.0,6.0,7.0,Justin Kluivert,Bournemouth
2025-02-03,matheuscunha_wolves,11.0,0.0,8.0,Matheus Cunha,Wolves
2025-02-03,yoanewissa_brentford,11.0,0.0,9.0,Yoane Wissa,Brentford
2025-02-03,jeanphilippemateta_crystalpalace,10.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-02-03,olliewatkins_astonvilla,10.0,2.0,11.0,Ollie Watkins,Aston Villa
2025-02-03,liamdelap_ipswichtown,9.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-03,nicolasjackson_chelsea,9.0,0.0,13.0,Nicolas Jackson,Chelsea
2025-02-03,rauljimenez_fulham,9.0,3.0,14.0,Raul Jimenez,Fulham
2025-02-03,codygakpo_liverpool,8.0,0.0,15.0,Cody Gakpo,Liverpool
2025-02-03,luisdiaz_liverpool,8.0,0.0,16.0,Luis Diaz,Liverpool
2025-02-03,brennanjohnson_tottenham,7.0,0.0,17.0,Brennan Johnson,Tottenham
2025-02-03,jorgenstrandlarsen_wolves,7.0,0.0,18.0,Jorgen Strand Larsen,Wolves
2025-02-03,dannywelbeck_brighton,6.0,0.0,19.0,Danny Welbeck,Brighton
2025-02-03,jarrodbowen_westham,6.0,1.0,20.0,Jarrod Bowen,West Ham
2025-02-03,kevinschade_brentford,6.0,0.0,21.0,Kevin Schade,Brentford
2025-02-03,evanilson_bournemouth,5.0,0.0,22.0,Evanilson,Bournemouth
2025-02-03,joaopedro_brighton,5.0,1.0,23.0,Joao Pedro,Brighton
2025-02-12,mohamedsalah_liverpool,22.0,6.0,1.0,Mohamed Salah,Liverpool
2025-02-12,erlinghaaland_manchestercity,19.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-12,alexanderisak_newcastleutd,17.0,1.0,3.0,Alexander Isak,Newcastle Utd
2025-02-12,chriswood_notthamforest,17.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-02-12,bryanmbeumo_brentford,14.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-12,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-12,justinkluivert_bournemouth,11.0,6.0,7.0,Justin Kluivert,Bournemouth
2025-02-12,matheuscunha_wolves,11.0,0.0,8.0,Matheus Cunha,Wolves
2025-02-12,yoanewissa_brentford,11.0,0.0,9.0,Yoane Wissa,Brentford
2025-02-12,jeanphilippemateta_crystalpalace,10.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-02-12,olliewatkins_astonvilla,10.0,2.0,11.0,Ollie Watkins,Aston Villa
2025-02-12,liamdelap_ipswichtown,9.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-12,nicolasjackson_chelsea,9.0,0.0,13.0,Nicolas Jackson,Chelsea
2025-02-12,rauljimenez_fulham,9.0,3.0,14.0,Raul Jimenez,Fulham
2025-02-12,codygakpo_liverpool,8.0,0.0,15.0,Cody Gakpo,Liverpool
2025-02-12,luisdiaz_liverpool,8.0,0.0,16.0,Luis Diaz,Liverpool
2025-02-12,brennanjohnson_tottenham,7.0,0.0,17.0,Brennan Johnson,Tottenham
2025-02-12,jorgenstrandlarsen_wolves,7.0,0.0,18.0,Jorgen Strand Larsen,Wolves
2025-02-12,dannywelbeck_brighton,6.0,0.0,19.0,Danny Welbeck,Brighton
2025-02-12,jarrodbowen_westham,6.0,1.0,20.0,Jarrod Bowen,West Ham
2025-02-12,kevinschade_brentford,6.0,0.0,21.0,Kevin Schade,Brentford
2025-02-12,evanilson_bournemouth,5.0,0.0,22.0,Evanilson,Bournemouth
2025-02-12,joaopedro_brighton,5.0,1.0,23.0,Joao Pedro,Brighton
2025-02-15,mohamedsalah_liverpool,22.0,6.0,1.0,Mohamed Salah,Liverpool
2025-02-15,erlinghaaland_manchestercity,19.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-15,chriswood_notthamforest,18.0,3.0,3.0,Chris Wood,Nott'ham Forest
2025-02-15,alexanderisak_newcastleutd,17.0,1.0,4.0,Alexander Isak,Newcastle Utd
2025-02-15,bryanmbeumo_brentford,14.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-15,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-15,jeanphilippemateta_crystalpalace,11.0,2.0,7.0,Jean-Philippe Mateta,Crystal Palace
2025-02-15,justinkluivert_bournemouth,11.0,6.0,8.0,Justin Kluivert,Bournemouth
2025-02-15,matheuscunha_wolves,11.0,0.0,9.0,Matheus Cunha,Wolves
2025-02-15,olliewatkins_astonvilla,11.0,2.0,10.0,Ollie Watkins,Aston Villa
2025-02-15,yoanewissa_brentford,11.0,0.0,11.0,Yoane Wissa,Brentford
2025-02-15,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-15,nicolasjackson_chelsea,9.0,0.0,13.0,Nicolas Jackson,Chelsea
2025-02-15,rauljimenez_fulham,9.0,3.0,14.0,Raul Jimenez,Fulham
2025-02-15,codygakpo_liverpool,8.0,0.0,15.0,Cody Gakpo,Liverpool
2025-02-15,luisdiaz_liverpool,8.0,0.0,16.0,Luis Diaz,Liverpool
2025-02-15,brennanjohnson_tottenham,7.0,0.0,17.0,Brennan Johnson,Tottenham
2025-02-15,jorgenstrandlarsen_wolves,7.0,0.0,18.0,Jorgen Strand Larsen,Wolves
2025-02-15,kevinschade_brentford,7.0,0.0,19.0,Kevin Schade,Brentford
2025-02-15,dannywelbeck_brighton,6.0,0.0,20.0,Danny Welbeck,Brighton
2025-02-15,jarrodbowen_westham,6.0,1.0,21.0,Jarrod Bowen,West Ham
2025-02-15,evanilson_bournemouth,5.0,0.0,22.0,Evanilson,Bournemouth
2025-02-15,joaopedro_brighton,5.0,1.0,23.0,Joao Pedro,Brighton
2025-02-16,mohamedsalah_liverpool,23.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-16,erlinghaaland_manchestercity,19.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-16,chriswood_notthamforest,18.0,3.0,3.0,Chris Wood,Nott'ham Forest
2025-02-16,alexanderisak_newcastleutd,17.0,1.0,4.0,Alexander Isak,Newcastle Utd
2025-02-16,bryanmbeumo_brentford,14.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-16,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-16,matheuscunha_wolves,12.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-16,jeanphilippemateta_crystalpalace,11.0,2.0,8.0,Jean-Philippe Mateta,Crystal Palace
2025-02-16,justinkluivert_bournemouth,11.0,6.0,9.0,Justin Kluivert,Bournemouth
2025-02-16,olliewatkins_astonvilla,11.0,2.0,10.0,Ollie Watkins,Aston Villa
2025-02-16,yoanewissa_brentford,11.0,0.0,11.0,Yoane Wissa,Brentford
2025-02-16,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-16,luisdiaz_liverpool,9.0,0.0,13.0,Luis Diaz,Liverpool
2025-02-16,nicolasjackson_chelsea,9.0,0.0,14.0,Nicolas Jackson,Chelsea
2025-02-16,rauljimenez_fulham,9.0,3.0,15.0,Raul Jimenez,Fulham
2025-02-16,codygakpo_liverpool,8.0,0.0,16.0,Cody Gakpo,Liverpool
2025-02-16,brennanjohnson_tottenham,7.0,0.0,17.0,Brennan Johnson,Tottenham
2025-02-16,jorgenstrandlarsen_wolves,7.0,0.0,18.0,Jorgen Strand Larsen,Wolves
2025-02-16,kevinschade_brentford,7.0,0.0,19.0,Kevin Schade,Brentford
2025-02-16,dannywelbeck_brighton,6.0,0.0,20.0,Danny Welbeck,Brighton
2025-02-16,jarrodbowen_westham,6.0,1.0,21.0,Jarrod Bowen,West Ham
2025-02-16,evanilson_bournemouth,5.0,0.0,22.0,Evanilson,Bournemouth
2025-02-16,joaopedro_brighton,5.0,1.0,23.0,Joao Pedro,Brighton
2025-02-19,mohamedsalah_liverpool,24.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-19,erlinghaaland_manchestercity,19.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-19,chriswood_notthamforest,18.0,3.0,3.0,Chris Wood,Nott'ham Forest
2025-02-19,alexanderisak_newcastleutd,17.0,1.0,4.0,Alexander Isak,Newcastle Utd
2025-02-19,bryanmbeumo_brentford,14.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-19,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-19,matheuscunha_wolves,12.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-19,olliewatkins_astonvilla,12.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-02-19,jeanphilippemateta_crystalpalace,11.0,2.0,9.0,Jean-Philippe Mateta,Crystal Palace
2025-02-19,justinkluivert_bournemouth,11.0,6.0,10.0,Justin Kluivert,Bournemouth
2025-02-19,yoanewissa_brentford,11.0,0.0,11.0,Yoane Wissa,Brentford
2025-02-19,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-19,luisdiaz_liverpool,9.0,0.0,13.0,Luis Diaz,Liverpool
2025-02-19,nicolasjackson_chelsea,9.0,0.0,14.0,Nicolas Jackson,Chelsea
2025-02-19,rauljimenez_fulham,9.0,3.0,15.0,Raul Jimenez,Fulham
2025-02-19,codygakpo_liverpool,8.0,0.0,16.0,Cody Gakpo,Liverpool
2025-02-19,brennanjohnson_tottenham,7.0,0.0,17.0,Brennan Johnson,Tottenham
2025-02-19,jorgenstrandlarsen_wolves,7.0,0.0,18.0,Jorgen Strand Larsen,Wolves
2025-02-19,kevinschade_brentford,7.0,0.0,19.0,Kevin Schade,Brentford
2025-02-19,dannywelbeck_brighton,6.0,0.0,20.0,Danny Welbeck,Brighton
2025-02-19,jarrodbowen_westham,6.0,1.0,21.0,Jarrod Bowen,West Ham
2025-02-19,evanilson_bournemouth,5.0,0.0,22.0,Evanilson,Bournemouth
2025-02-19,joaopedro_brighton,5.0,1.0,23.0,Joao Pedro,Brighton
2025-02-21,mohamedsalah_liverpool,24.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-21,erlinghaaland_manchestercity,19.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-21,chriswood_notthamforest,18.0,3.0,3.0,Chris Wood,Nott'ham Forest
2025-02-21,alexanderisak_newcastleutd,17.0,1.0,4.0,Alexander Isak,Newcastle Utd
2025-02-21,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-21,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-21,matheuscunha_wolves,12.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-21,olliewatkins_astonvilla,12.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-02-21,yoanewissa_brentford,12.0,0.0,9.0,Yoane Wissa,Brentford
2025-02-21,jeanphilippemateta_crystalpalace,11.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-02-21,justinkluivert_bournemouth,11.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-02-21,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-21,luisdiaz_liverpool,9.0,0.0,13.0,Luis Diaz,Liverpool
2025-02-21,nicolasjackson_chelsea,9.0,0.0,14.0,Nicolas Jackson,Chelsea
2025-02-21,rauljimenez_fulham,9.0,3.0,15.0,Raul Jimenez,Fulham
2025-02-21,codygakpo_liverpool,8.0,0.0,16.0,Cody Gakpo,Liverpool
2025-02-21,brennanjohnson_tottenham,7.0,0.0,17.0,Brennan Johnson,Tottenham
2025-02-21,jorgenstrandlarsen_wolves,7.0,0.0,18.0,Jorgen Strand Larsen,Wolves
2025-02-21,kevinschade_brentford,7.0,0.0,19.0,Kevin Schade,Brentford
2025-02-21,dannywelbeck_brighton,6.0,0.0,20.0,Danny Welbeck,Brighton
2025-02-21,jarrodbowen_westham,6.0,1.0,21.0,Jarrod Bowen,West Ham
2025-02-21,evanilson_bournemouth,5.0,0.0,22.0,Evanilson,Bournemouth
2025-02-21,joaopedro_brighton,5.0,1.0,23.0,Joao Pedro,Brighton
2025-02-22,mohamedsalah_liverpool,24.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-22,erlinghaaland_manchestercity,19.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-22,chriswood_notthamforest,18.0,3.0,3.0,Chris Wood,Nott'ham Forest
2025-02-22,alexanderisak_newcastleutd,17.0,1.0,4.0,Alexander Isak,Newcastle Utd
2025-02-22,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-22,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-22,matheuscunha_wolves,13.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-22,olliewatkins_astonvilla,12.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-02-22,yoanewissa_brentford,12.0,0.0,9.0,Yoane Wissa,Brentford
2025-02-22,jeanphilippemateta_crystalpalace,11.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-02-22,justinkluivert_bournemouth,11.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-02-22,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-22,brennanjohnson_tottenham,9.0,0.0,13.0,Brennan Johnson,Tottenham
2025-02-22,luisdiaz_liverpool,9.0,0.0,14.0,Luis Diaz,Liverpool
2025-02-22,nicolasjackson_chelsea,9.0,0.0,15.0,Nicolas Jackson,Chelsea
2025-02-22,rauljimenez_fulham,9.0,3.0,16.0,Raul Jimenez,Fulham
2025-02-22,codygakpo_liverpool,8.0,0.0,17.0,Cody Gakpo,Liverpool
2025-02-22,jarrodbowen_westham,7.0,1.0,18.0,Jarrod Bowen,West Ham
2025-02-22,jorgenstrandlarsen_wolves,7.0,0.0,19.0,Jorgen Strand Larsen,Wolves
2025-02-22,kevinschade_brentford,7.0,0.0,20.0,Kevin Schade,Brentford
2025-02-22,dannywelbeck_brighton,6.0,0.0,21.0,Danny Welbeck,Brighton
2025-02-22,joaopedro_brighton,6.0,1.0,22.0,Joao Pedro,Brighton
2025-02-22,evanilson_bournemouth,5.0,0.0,23.0,Evanilson,Bournemouth
2025-02-23,mohamedsalah_liverpool,25.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-23,alexanderisak_newcastleutd,19.0,2.0,2.0,Alexander Isak,Newcastle Utd
2025-02-23,erlinghaaland_manchestercity,19.0,1.0,3.0,Erling Haaland,Manchester City
2025-02-23,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-02-23,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-23,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-23,matheuscunha_wolves,13.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-23,olliewatkins_astonvilla,12.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-02-23,yoanewissa_brentford,12.0,0.0,9.0,Yoane Wissa,Brentford
2025-02-23,jeanphilippemateta_crystalpalace,11.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-02-23,justinkluivert_bournemouth,11.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-02-23,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-23,brennanjohnson_tottenham,9.0,0.0,13.0,Brennan Johnson,Tottenham
2025-02-23,luisdiaz_liverpool,9.0,0.0,14.0,Luis Diaz,Liverpool
2025-02-23,nicolasjackson_chelsea,9.0,0.0,15.0,Nicolas Jackson,Chelsea
2025-02-23,rauljimenez_fulham,9.0,3.0,16.0,Raul Jimenez,Fulham
2025-02-23,codygakpo_liverpool,8.0,0.0,17.0,Cody Gakpo,Liverpool
2025-02-23,jarrodbowen_westham,7.0,1.0,18.0,Jarrod Bowen,West Ham
2025-02-23,jorgenstrandlarsen_wolves,7.0,0.0,19.0,Jorgen Strand Larsen,Wolves
2025-02-23,kevinschade_brentford,7.0,0.0,20.0,Kevin Schade,Brentford
2025-02-23,dannywelbeck_brighton,6.0,0.0,21.0,Danny Welbeck,Brighton
2025-02-23,joaopedro_brighton,6.0,1.0,22.0,Joao Pedro,Brighton
2025-02-23,evanilson_bournemouth,5.0,0.0,23.0,Evanilson,Bournemouth
2025-02-25,mohamedsalah_liverpool,25.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-25,alexanderisak_newcastleutd,19.0,2.0,2.0,Alexander Isak,Newcastle Utd
2025-02-25,erlinghaaland_manchestercity,19.0,1.0,3.0,Erling Haaland,Manchester City
2025-02-25,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-02-25,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-25,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-25,matheuscunha_wolves,13.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-25,jeanphilippemateta_crystalpalace,12.0,2.0,8.0,Jean-Philippe Mateta,Crystal Palace
2025-02-25,justinkluivert_bournemouth,12.0,6.0,9.0,Justin Kluivert,Bournemouth
2025-02-25,olliewatkins_astonvilla,12.0,2.0,10.0,Ollie Watkins,Aston Villa
2025-02-25,yoanewissa_brentford,12.0,0.0,11.0,Yoane Wissa,Brentford
2025-02-25,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-25,brennanjohnson_tottenham,9.0,0.0,13.0,Brennan Johnson,Tottenham
2025-02-25,luisdiaz_liverpool,9.0,0.0,14.0,Luis Diaz,Liverpool
2025-02-25,nicolasjackson_chelsea,9.0,0.0,15.0,Nicolas Jackson,Chelsea
2025-02-25,rauljimenez_fulham,9.0,3.0,16.0,Raul Jimenez,Fulham
2025-02-25,codygakpo_liverpool,8.0,0.0,17.0,Cody Gakpo,Liverpool
2025-02-25,dannywelbeck_brighton,7.0,0.0,18.0,Danny Welbeck,Brighton
2025-02-25,jarrodbowen_westham,7.0,1.0,19.0,Jarrod Bowen,West Ham
2025-02-25,joaopedro_brighton,7.0,2.0,20.0,Joao Pedro,Brighton
2025-02-25,jorgenstrandlarsen_wolves,7.0,0.0,21.0,Jorgen Strand Larsen,Wolves
2025-02-25,kevinschade_brentford,7.0,0.0,22.0,Kevin Schade,Brentford
2025-02-25,evanilson_bournemouth,5.0,0.0,23.0,Evanilson,Bournemouth
2025-02-26,mohamedsalah_liverpool,25.0,7.0,1.0,Mohamed Salah,Liverpool
2025-02-26,erlinghaaland_manchestercity,20.0,1.0,2.0,Erling Haaland,Manchester City
2025-02-26,alexanderisak_newcastleutd,19.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-02-26,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-02-26,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-02-26,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-02-26,matheuscunha_wolves,13.0,0.0,7.0,Matheus Cunha,Wolves
2025-02-26,yoanewissa_brentford,13.0,0.0,8.0,Yoane Wissa,Brentford
2025-02-26,jeanphilippemateta_crystalpalace,12.0,2.0,9.0,Jean-Philippe Mateta,Crystal Palace
2025-02-26,justinkluivert_bournemouth,12.0,6.0,10.0,Justin Kluivert,Bournemouth
2025-02-26,olliewatkins_astonvilla,12.0,2.0,11.0,Ollie Watkins,Aston Villa
2025-02-26,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-02-26,brennanjohnson_tottenham,9.0,0.0,13.0,Brennan Johnson,Tottenham
2025-02-26,luisdiaz_liverpool,9.0,0.0,14.0,Luis Diaz,Liverpool
2025-02-26,nicolasjackson_chelsea,9.0,0.0,15.0,Nicolas Jackson,Chelsea
2025-02-26,rauljimenez_fulham,9.0,3.0,16.0,Raul Jimenez,Fulham
2025-02-26,codygakpo_liverpool,8.0,0.0,17.0,Cody Gakpo,Liverpool
2025-02-26,dannywelbeck_brighton,7.0,0.0,18.0,Danny Welbeck,Brighton
2025-02-26,jarrodbowen_westham,7.0,1.0,19.0,Jarrod Bowen,West Ham
2025-02-26,joaopedro_brighton,7.0,2.0,20.0,Joao Pedro,Brighton
2025-02-26,jorgenstrandlarsen_wolves,7.0,0.0,21.0,Jorgen Strand Larsen,Wolves
2025-02-26,kevinschade_brentford,7.0,0.0,22.0,Kevin Schade,Brentford
2025-02-26,evanilson_bournemouth,5.0,0.0,23.0,Evanilson,Bournemouth
2025-03-08,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-03-08,erlinghaaland_manchestercity,20.0,1.0,2.0,Erling Haaland,Manchester City
2025-03-08,alexanderisak_newcastleutd,19.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-03-08,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-03-08,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-03-08,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-03-08,matheuscunha_wolves,13.0,0.0,7.0,Matheus Cunha,Wolves
2025-03-08,olliewatkins_astonvilla,13.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-03-08,yoanewissa_brentford,13.0,0.0,9.0,Yoane Wissa,Brentford
2025-03-08,jeanphilippemateta_crystalpalace,12.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-03-08,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-03-08,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-03-08,rauljimenez_fulham,10.0,3.0,13.0,Raul Jimenez,Fulham
2025-03-08,brennanjohnson_tottenham,9.0,0.0,14.0,Brennan Johnson,Tottenham
2025-03-08,luisdiaz_liverpool,9.0,0.0,15.0,Luis Diaz,Liverpool
2025-03-08,nicolasjackson_chelsea,9.0,0.0,16.0,Nicolas Jackson,Chelsea
2025-03-08,codygakpo_liverpool,8.0,0.0,17.0,Cody Gakpo,Liverpool
2025-03-08,joaopedro_brighton,8.0,3.0,18.0,Joao Pedro,Brighton
2025-03-08,dannywelbeck_brighton,7.0,0.0,19.0,Danny Welbeck,Brighton
2025-03-08,jarrodbowen_westham,7.0,1.0,20.0,Jarrod Bowen,West Ham
2025-03-08,jorgenstrandlarsen_wolves,7.0,0.0,21.0,Jorgen Strand Larsen,Wolves
2025-03-08,kevinschade_brentford,7.0,0.0,22.0,Kevin Schade,Brentford
2025-03-08,evanilson_bournemouth,5.0,0.0,23.0,Evanilson,Bournemouth
2025-03-09,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-03-09,erlinghaaland_manchestercity,20.0,1.0,2.0,Erling Haaland,Manchester City
2025-03-09,alexanderisak_newcastleutd,19.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-03-09,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-03-09,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-03-09,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-03-09,matheuscunha_wolves,13.0,0.0,7.0,Matheus Cunha,Wolves
2025-03-09,olliewatkins_astonvilla,13.0,2.0,8.0,Ollie Watkins,Aston Villa
2025-03-09,yoanewissa_brentford,13.0,0.0,9.0,Yoane Wissa,Brentford
2025-03-09,jeanphilippemateta_crystalpalace,12.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-03-09,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-03-09,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-03-09,rauljimenez_fulham,10.0,3.0,13.0,Raul Jimenez,Fulham
2025-03-09,brennanjohnson_tottenham,9.0,0.0,14.0,Brennan Johnson,Tottenham
2025-03-09,luisdiaz_liverpool,9.0,0.0,15.0,Luis Diaz,Liverpool
2025-03-09,nicolasjackson_chelsea,9.0,0.0,16.0,Nicolas Jackson,Chelsea
2025-03-09,codygakpo_liverpool,8.0,0.0,17.0,Cody Gakpo,Liverpool
2025-03-09,joaopedro_brighton,8.0,3.0,18.0,Joao Pedro,Brighton
2025-03-09,dannywelbeck_brighton,7.0,0.0,19.0,Danny Welbeck,Brighton
2025-03-09,jarrodbowen_westham,7.0,1.0,20.0,Jarrod Bowen,West Ham
2025-03-09,jorgenstrandlarsen_wolves,7.0,0.0,21.0,Jorgen Strand Larsen,Wolves
2025-03-09,kevinschade_brentford,7.0,0.0,22.0,Kevin Schade,Brentford
2025-03-09,evanilson_bournemouth,6.0,0.0,23.0,Evanilson,Bournemouth
2025-03-15,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-03-15,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-03-15,alexanderisak_newcastleutd,19.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-03-15,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-03-15,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
2025-03-15,colepalmer_chelsea,14.0,3.0,6.0,Cole Palmer,Chelsea
2025-03-15,yoanewissa_brentford,14.0,0.0,7.0,Yoane Wissa,Brentford
2025-03-15,matheuscunha_wolves,13.0,0.0,8.0,Matheus Cunha,Wolves
2025-03-15,olliewatkins_astonvilla,13.0,2.0,9.0,Ollie Watkins,Aston Villa
2025-03-15,jeanphilippemateta_crystalpalace,12.0,2.0,10.0,Jean-Philippe Mateta,Crystal Palace
2025-03-15,justinkluivert_bournemouth,12.0,6.0,11.0,Justin Kluivert,Bournemouth
2025-03-15,liamdelap_ipswichtown,10.0,2.0,12.0,Liam Delap,Ipswich Town
2025-03-15,rauljimenez_fulham,10.0,3.0,13.0,Raul Jimenez,Fulham
2025-03-15,brennanjohnson_tottenham,9.0,0.0,14.0,Brennan Johnson,Tottenham
2025-03-15,jorgenstrandlarsen_wolves,9.0,0.0,15.0,Jorgen Strand Larsen,Wolves
2025-03-15,luisdiaz_liverpool,9.0,0.0,16.0,Luis Diaz,Liverpool
2025-03-15,nicolasjackson_chelsea,9.0,0.0,17.0,Nicolas Jackson,Chelsea
2025-03-15,codygakpo_liverpool,8.0,0.0,18.0,Cody Gakpo,Liverpool
2025-03-15,joaopedro_brighton,8.0,3.0,19.0,Joao Pedro,Brighton
2025-03-15,dannywelbeck_brighton,7.0,0.0,20.0,Danny Welbeck,Brighton
2025-03-15,jarrodbowen_westham,7.0,1.0,21.0,Jarrod Bowen,West Ham
2025-03-15,kevinschade_brentford,7.0,0.0,22.0,Kevin Schade,Brentford
2025-03-15,evanilson_bournemouth,6.0,0.0,23.0,Evanilson,Bournemouth
2025-04-01,mohamedsalah_liverpool,27.0,9.0,1.0,Mohamed Salah,Liverpool
2025-04-01,erlinghaaland_manchestercity,21.0,2.0,2.0,Erling Haaland,Manchester City
2025-04-01,alexanderisak_newcastleutd,19.0,2.0,3.0,Alexander Isak,Newcastle Utd
2025-04-01,chriswood_notthamforest,18.0,3.0,4.0,Chris Wood,Nott'ham Forest
2025-04-01,bryanmbeumo_brentford,15.0,4.0,5.0,Bryan Mbeumo,Brentford
