Date,Team,rank,position,CumPts
2018-02-25,Tottenham,4.0,4,55.0
2018-03-01,Tottenham,4.0,4,55.0
2018-03-03,Tottenham,4.0,4,58.0
2018-03-04,Tottenham,4.0,4,58.0
2018-03-05,Tottenham,4.0,4,58.0
2018-03-10,Tottenham,4.0,4,58.0
2018-03-11,Tottenham,3.0,3,61.0
2018-03-12,Tottenham,3.0,3,61.0
2018-03-17,Tottenham,4.0,4,61.0
2018-03-31,Tottenham,4.0,4,61.0
2018-04-01,Tottenham,4.0,4,64.0
2018-04-07,Tottenham,4.0,4,67.0
2018-04-08,Tottenham,4.0,4,67.0
2018-04-14,Tottenham,4.0,4,67.0
2018-04-15,Tottenham,4.0,4,67.0
2018-04-16,Tottenham,4.0,4,67.0
2018-04-17,Tottenham,4.0,4,68.0
2018-04-18,Tottenham,4.0,4,68.0
2018-04-19,Tottenham,4.0,4,68.0
2018-04-21,Tottenham,4.0,4,68.0
2018-04-22,Tottenham,4.0,4,68.0
2018-04-23,Tottenham,4.0,4,68.0
2018-04-28,Tottenham,4.0,4,68.0
2018-04-29,Tottenham,4.0,4,68.0
2018-04-30,Tottenham,4.0,4,71.0
2018-05-04,Tottenham,4.0,4,71.0
2018-05-05,Tottenham,4.0,4,71.0
2018-05-06,Tottenham,4.0,4,71.0
2018-05-08,Tottenham,4.0,4,71.0
2018-05-09,Tottenham,3.0,3,74.0
2018-05-10,Tottenham,3.0,3,74.0
2018-05-13,Tottenham,3.0,3,77.0
2017-08-11,Man United,2.0,11,0.0
2017-08-12,Man United,11.0,11,0.0
2017-08-13,Man United,1.0,1,3.0
2017-08-19,Man United,1.0,1,6.0
2017-08-20,Man United,1.0,1,6.0
2017-08-21,Man United,1.0,1,6.0
2017-08-26,Man United,1.0,1,9.0
2017-08-27,Man United,1.0,1,9.0
2017-09-09,Man United,1.0,1,10.0
2017-09-10,Man United,1.0,1,10.0
2017-09-11,Man United,1.0,1,10.0
2017-09-15,Man United,1.0,1,10.0
2017-09-16,Man United,2.0,2,10.0
2017-09-17,Man United,1.0,2,13.0
2017-09-23,Man United,2.0,2,16.0
2017-09-24,Man United,2.0,2,16.0
2017-09-25,Man United,2.0,2,16.0
2017-09-30,Man United,2.0,2,19.0
2017-10-01,Man United,2.0,2,19.0
2017-10-14,Man United,2.0,2,20.0
2017-10-15,Man United,2.0,2,20.0
2017-10-16,Man United,2.0,2,20.0
2017-10-20,Man United,2.0,2,20.0
2017-10-21,Man United,2.0,2,20.0
2017-10-22,Man United,2.0,2,20.0
2017-10-28,Man United,2.0,2,23.0
2017-10-29,Man United,2.0,2,23.0
2017-10-30,Man United,2.0,2,23.0
2017-11-04,Man United,2.0,2,23.0
2017-11-05,Man United,2.0,2,23.0
2017-11-18,Man United,2.0,2,26.0
2017-11-19,Man United,2.0,2,26.0
2017-11-20,Man United,2.0,2,26.0
2017-11-24,Man United,2.0,2,26.0
2017-11-25,Man United,2.0,2,29.0
2017-11-26,Man United,2.0,2,29.0
2017-11-28,Man United,2.0,2,32.0
2017-11-29,Man United,2.0,2,32.0
2017-12-02,Man United,2.0,2,35.0
2017-12-03,Man United,2.0,2,35.0
2017-12-09,Man United,2.0,2,35.0
2017-12-10,Man United,2.0,2,35.0
2017-12-12,Man United,2.0,2,35.0
2017-12-13,Man United,2.0,2,38.0
2017-12-16,Man United,2.0,2,38.0
2017-12-17,Man United,2.0,2,41.0
2017-12-18,Man United,2.0,2,41.0
2017-12-22,Man United,2.0,2,41.0
2017-12-23,Man United,2.0,2,42.0
2017-12-26,Man United,2.0,2,43.0
2017-12-27,Man United,2.0,2,43.0
2017-12-28,Man United,2.0,2,43.0
2017-12-30,Man United,3.0,3,44.0
2017-12-31,Man United,3.0,3,44.0
2018-01-01,Man United,2.0,2,47.0
2018-01-02,Man United,2.0,2,47.0
2018-01-03,Man United,2.0,2,47.0
2018-01-04,Man United,2.0,2,47.0
2018-01-13,Man United,2.0,2,47.0
2018-01-14,Man United,2.0,2,47.0
2018-01-15,Man United,2.0,2,50.0
2018-01-20,Man United,2.0,2,53.0
2018-01-21,Man United,2.0,2,53.0
2018-01-22,Man United,2.0,2,53.0
2018-01-30,Man United,2.0,2,53.0
2018-01-31,Man United,2.0,2,53.0
2018-02-03,Man United,2.0,2,56.0
2018-02-04,Man United,2.0,2,56.0
2018-02-05,Man United,2.0,2,56.0
2018-02-10,Man United,2.0,2,56.0
2018-02-11,Man United,2.0,2,56.0
2018-02-12,Man United,2.0,2,56.0
2018-02-24,Man United,3.0,3,56.0
2018-02-25,Man United,2.0,2,59.0
2018-03-01,Man United,2.0,2,59.0
2018-03-03,Man United,3.0,3,59.0
2018-03-04,Man United,3.0,3,59.0
2018-03-05,Man United,2.0,2,62.0
2018-03-10,Man United,2.0,2,65.0
2018-03-11,Man United,2.0,2,65.0
2018-03-12,Man United,2.0,2,65.0
2018-03-17,Man United,2.0,2,65.0
2018-03-31,Man United,2.0,2,68.0
2018-04-01,Man United,2.0,2,68.0
2018-04-07,Man United,2.0,2,71.0
2018-04-08,Man United,2.0,2,71.0
2018-04-14,Man United,2.0,2,71.0
2018-04-15,Man United,2.0,2,71.0
2018-04-16,Man United,2.0,2,71.0
2018-04-17,Man United,2.0,2,71.0
2018-04-18,Man United,2.0,2,74.0
2018-04-19,Man United,2.0,2,74.0
2018-04-21,Man United,2.0,2,74.0
2018-04-22,Man United,2.0,2,74.0
2018-04-23,Man United,2.0,2,74.0
2018-04-28,Man United,2.0,2,74.0
2018-04-29,Man United,2.0,2,77.0
2018-04-30,Man United,2.0,2,77.0
2018-05-04,Man United,2.0,2,77.0
2018-05-05,Man United,2.0,2,77.0
2018-05-06,Man United,2.0,2,77.0
2018-05-08,Man United,2.0,2,77.0
2018-05-09,Man United,2.0,2,77.0
2018-05-10,Man United,2.0,2,78.0
2018-05-13,Man United,2.0,2,81.0
2017-08-11,Man City,2.0,10,0.0
2017-08-12,Man City,2.0,2,3.0
2017-08-13,Man City,3.0,3,3.0
2017-08-19,Man City,7.0,7,3.0
2017-08-20,Man City,7.0,7,3.0
2017-08-21,Man City,5.0,5,4.0
2017-08-26,Man City,3.0,3,7.0
2017-08-27,Man City,4.0,4,7.0
2017-09-09,Man City,2.0,2,10.0
2017-09-10,Man City,2.0,2,10.0
2017-09-11,Man City,2.0,2,10.0
2017-09-15,Man City,2.0,2,10.0
2017-09-16,Man City,1.0,1,13.0
2017-09-17,Man City,1.0,1,13.0
2017-09-23,Man City,1.0,1,16.0
2017-09-24,Man City,1.0,1,16.0
2017-09-25,Man City,1.0,1,16.0
2017-09-30,Man City,1.0,1,19.0
2017-10-01,Man City,1.0,1,19.0
2017-10-14,Man City,1.0,1,22.0
2017-10-15,Man City,1.0,1,22.0
2017-10-16,Man City,1.0,1,22.0
2017-10-20,Man City,1.0,1,22.0
2017-10-21,Man City,1.0,1,25.0
2017-10-22,Man City,1.0,1,25.0
2017-10-28,Man City,1.0,1,28.0
2017-10-29,Man City,1.0,1,28.0
2017-10-30,Man City,1.0,1,28.0
2017-11-04,Man City,1.0,1,28.0
2017-11-05,Man City,1.0,1,31.0
2017-11-18,Man City,1.0,1,34.0
2017-11-19,Man City,1.0,1,34.0
2017-11-20,Man City,1.0,1,34.0
2017-11-24,Man City,1.0,1,34.0
2017-11-25,Man City,1.0,1,34.0
2017-11-26,Man City,1.0,1,37.0
2017-11-28,Man City,1.0,1,37.0
2017-11-29,Man City,1.0,1,40.0
2017-12-02,Man City,1.0,1,40.0
2017-12-03,Man City,1.0,1,43.0
2017-12-09,Man City,1.0,1,43.0
2017-12-10,Man City,1.0,1,46.0
2017-12-12,Man City,1.0,1,46.0
2017-12-13,Man City,1.0,1,49.0
2017-12-16,Man City,1.0,1,52.0
2017-12-17,Man City,1.0,1,52.0
2017-12-18,Man City,1.0,1,52.0
2017-12-22,Man City,1.0,1,52.0
2017-12-23,Man City,1.0,1,55.0
2017-12-26,Man City,1.0,1,55.0
2017-12-27,Man City,1.0,1,58.0
2017-12-28,Man City,1.0,1,58.0
2017-12-30,Man City,1.0,1,58.0
2017-12-31,Man City,1.0,1,59.0
2018-01-01,Man City,1.0,1,59.0
2018-01-02,Man City,1.0,1,62.0
2018-01-03,Man City,1.0,1,62.0
2018-01-04,Man City,1.0,1,62.0
2018-01-13,Man City,1.0,1,62.0
2018-01-14,Man City,1.0,1,62.0
2018-01-15,Man City,1.0,1,62.0
2018-01-20,Man City,1.0,1,65.0
2018-01-21,Man City,1.0,1,65.0
2018-01-22,Man City,1.0,1,65.0
2018-01-30,Man City,1.0,1,65.0
2018-01-31,Man City,1.0,1,68.0
2018-02-03,Man City,1.0,1,69.0
2018-02-04,Man City,1.0,1,69.0
2018-02-05,Man City,1.0,1,69.0
2018-02-10,Man City,1.0,1,72.0
2018-02-11,Man City,1.0,1,72.0
2018-02-12,Man City,1.0,1,72.0
2018-02-24,Man City,1.0,1,72.0
2018-02-25,Man City,1.0,1,72.0
2018-03-01,Man City,1.0,1,75.0
2018-03-03,Man City,1.0,1,75.0
2018-03-04,Man City,1.0,1,78.0
2018-03-05,Man City,1.0,1,78.0
2018-03-10,Man City,1.0,1,78.0
2018-03-11,Man City,1.0,1,78.0
2018-03-12,Man City,1.0,1,81.0
2018-03-17,Man City,1.0,1,81.0
2018-03-31,Man City,1.0,1,84.0
2018-04-01,Man City,1.0,1,84.0
2018-04-07,Man City,1.0,1,84.0
2018-04-08,Man City,1.0,1,84.0
2018-04-14,Man City,1.0,1,87.0
2018-04-15,Man City,1.0,1,87.0
2018-04-16,Man City,1.0,1,87.0
2018-04-17,Man City,1.0,1,87.0
2018-04-18,Man City,1.0,1,87.0
2018-04-19,Man City,1.0,1,87.0
2018-04-21,Man City,1.0,1,87.0
2018-04-22,Man City,1.0,1,90.0
2018-04-23,Man City,1.0,1,90.0
2018-04-28,Man City,1.0,1,90.0
2018-04-29,Man City,1.0,1,93.0
2018-04-30,Man City,1.0,1,93.0
2018-05-04,Man City,1.0,1,93.0
2018-05-05,Man City,1.0,1,93.0
2018-05-06,Man City,1.0,1,94.0
2018-05-08,Man City,1.0,1,94.0
2018-05-09,Man City,1.0,1,97.0
2018-05-10,Man City,1.0,1,97.0
2018-05-13,Man City,1.0,1,100.0
