date,player_team,value,rank,player,team
2020-12-26,pascalgross_brighton,2.0,19.0,Pascal Gross,Brighton
2020-12-26,pedroneto_wolves,2.0,20.0,Pedro Neto,Wolves
2020-12-26,raphinha_leedsunited,2.0,21.0,Raphinha,Leeds United
2020-12-26,sadiomane_liverpool,2.0,22.0,Sadio Mane,Liverpool
2020-12-26,saidbenrahma_westham,2.0,23.0,Said Benrahma,West Ham
2020-12-26,trentalexanderarnold_liverpool,2.0,24.0,Trent Alexander-Arnold,Liverpool
2020-12-26,vladimircoufal_westham,2.0,25.0,Vladimir Coufal,West Ham
2020-12-26,patrickbamford_leedsunited,1.0,26.0,Patrick Bamford,Leeds United
2020-12-26,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2020-12-26,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2020-12-27,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-27,kevindebruyne_manchestercity,7.0,2.0,Kevin De Bruyne,Manchester City
2020-12-27,brunofernandes_manchesterutd,6.0,3.0,Bruno Fernandes,Manchester Utd
2020-12-27,jackgrealish_astonvilla,6.0,4.0,Jack Grealish,Aston Villa
2020-12-27,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2020-12-27,aaroncresswell_westham,4.0,6.0,Aaron Cresswell,West Ham
2020-12-27,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-27,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-27,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-27,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-27,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-27,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2020-12-27,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2020-12-27,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2020-12-27,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2020-12-27,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2020-12-27,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2020-12-27,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2020-12-27,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2020-12-27,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2020-12-27,raphinha_leedsunited,2.0,21.0,Raphinha,Leeds United
2020-12-27,sadiomane_liverpool,2.0,22.0,Sadio Mane,Liverpool
2020-12-27,saidbenrahma_westham,2.0,23.0,Said Benrahma,West Ham
2020-12-27,trentalexanderarnold_liverpool,2.0,24.0,Trent Alexander-Arnold,Liverpool
2020-12-27,vladimircoufal_westham,2.0,25.0,Vladimir Coufal,West Ham
2020-12-27,patrickbamford_leedsunited,1.0,26.0,Patrick Bamford,Leeds United
2020-12-27,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2020-12-27,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2020-12-29,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2020-12-29,brunofernandes_manchesterutd,7.0,2.0,Bruno Fernandes,Manchester Utd
2020-12-29,kevindebruyne_manchestercity,7.0,3.0,Kevin De Bruyne,Manchester City
2020-12-29,jackgrealish_astonvilla,6.0,4.0,Jack Grealish,Aston Villa
2020-12-29,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2020-12-29,aaroncresswell_westham,4.0,6.0,Aaron Cresswell,West Ham
2020-12-29,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2020-12-29,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2020-12-29,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2020-12-29,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2020-12-29,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2020-12-29,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2020-12-29,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2020-12-29,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2020-12-29,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2020-12-29,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2020-12-29,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2020-12-29,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2020-12-29,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2020-12-29,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2020-12-29,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2020-12-29,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2020-12-29,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2020-12-29,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2020-12-29,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2020-12-29,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2020-12-29,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2020-12-29,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-01,harrykane_tottenham,10.0,1.0,Harry Kane,Tottenham
2021-01-01,brunofernandes_manchesterutd,7.0,2.0,Bruno Fernandes,Manchester Utd
2021-01-01,jackgrealish_astonvilla,7.0,3.0,Jack Grealish,Aston Villa
2021-01-01,kevindebruyne_manchestercity,7.0,4.0,Kevin De Bruyne,Manchester City
2021-01-01,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2021-01-01,aaroncresswell_westham,4.0,6.0,Aaron Cresswell,West Ham
2021-01-01,jackharrison_leedsunited,4.0,7.0,Jack Harrison,Leeds United
2021-01-01,jamievardy_leicestercity,4.0,8.0,Jamie Vardy,Leicester City
2021-01-01,lucasdigne_everton,4.0,9.0,Lucas Digne,Everton
2021-01-01,marcusrashford_manchesterutd,4.0,10.0,Marcus Rashford,Manchester Utd
2021-01-01,sonheungmin_tottenham,4.0,11.0,Son Heung-min,Tottenham
2021-01-01,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2021-01-01,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2021-01-01,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-01,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-01,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-01,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-01,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-01,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-01,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-01,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-01,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-01,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-01,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-01,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-01,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-01,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-01,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-02,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-02,brunofernandes_manchesterutd,7.0,2.0,Bruno Fernandes,Manchester Utd
2021-01-02,jackgrealish_astonvilla,7.0,3.0,Jack Grealish,Aston Villa
2021-01-02,kevindebruyne_manchestercity,7.0,4.0,Kevin De Bruyne,Manchester City
2021-01-02,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2021-01-02,sonheungmin_tottenham,5.0,6.0,Son Heung-min,Tottenham
2021-01-02,aaroncresswell_westham,4.0,7.0,Aaron Cresswell,West Ham
2021-01-02,jackharrison_leedsunited,4.0,8.0,Jack Harrison,Leeds United
2021-01-02,jamievardy_leicestercity,4.0,9.0,Jamie Vardy,Leicester City
2021-01-02,lucasdigne_everton,4.0,10.0,Lucas Digne,Everton
2021-01-02,marcusrashford_manchesterutd,4.0,11.0,Marcus Rashford,Manchester Utd
2021-01-02,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2021-01-02,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2021-01-02,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-02,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-02,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-02,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-02,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-02,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-02,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-02,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-02,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-02,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-02,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-02,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-02,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-02,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-02,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-03,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-03,kevindebruyne_manchestercity,8.0,2.0,Kevin De Bruyne,Manchester City
2021-01-03,brunofernandes_manchesterutd,7.0,3.0,Bruno Fernandes,Manchester Utd
2021-01-03,jackgrealish_astonvilla,7.0,4.0,Jack Grealish,Aston Villa
2021-01-03,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2021-01-03,jamievardy_leicestercity,5.0,6.0,Jamie Vardy,Leicester City
2021-01-03,sonheungmin_tottenham,5.0,7.0,Son Heung-min,Tottenham
2021-01-03,aaroncresswell_westham,4.0,8.0,Aaron Cresswell,West Ham
2021-01-03,jackharrison_leedsunited,4.0,9.0,Jack Harrison,Leeds United
2021-01-03,lucasdigne_everton,4.0,10.0,Lucas Digne,Everton
2021-01-03,marcusrashford_manchesterutd,4.0,11.0,Marcus Rashford,Manchester Utd
2021-01-03,timowerner_chelsea,4.0,12.0,Timo Werner,Chelsea
2021-01-03,jameswardprowse_southampton,3.0,13.0,James Ward-Prowse,Southampton
2021-01-03,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-03,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-03,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-03,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-03,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-03,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-03,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-03,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-03,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-03,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-03,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-03,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-03,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-03,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-03,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-04,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-04,kevindebruyne_manchestercity,8.0,2.0,Kevin De Bruyne,Manchester City
2021-01-04,brunofernandes_manchesterutd,7.0,3.0,Bruno Fernandes,Manchester Utd
2021-01-04,jackgrealish_astonvilla,7.0,4.0,Jack Grealish,Aston Villa
2021-01-04,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2021-01-04,jamievardy_leicestercity,5.0,6.0,Jamie Vardy,Leicester City
2021-01-04,sonheungmin_tottenham,5.0,7.0,Son Heung-min,Tottenham
2021-01-04,aaroncresswell_westham,4.0,8.0,Aaron Cresswell,West Ham
2021-01-04,jackharrison_leedsunited,4.0,9.0,Jack Harrison,Leeds United
2021-01-04,jameswardprowse_southampton,4.0,10.0,James Ward-Prowse,Southampton
2021-01-04,lucasdigne_everton,4.0,11.0,Lucas Digne,Everton
2021-01-04,marcusrashford_manchesterutd,4.0,12.0,Marcus Rashford,Manchester Utd
2021-01-04,timowerner_chelsea,4.0,13.0,Timo Werner,Chelsea
2021-01-04,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-04,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-04,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-04,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-04,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-04,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-04,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-04,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-04,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-04,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-04,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-04,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-04,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-04,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-04,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-12,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-12,kevindebruyne_manchestercity,8.0,2.0,Kevin De Bruyne,Manchester City
2021-01-12,brunofernandes_manchesterutd,7.0,3.0,Bruno Fernandes,Manchester Utd
2021-01-12,jackgrealish_astonvilla,7.0,4.0,Jack Grealish,Aston Villa
2021-01-12,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2021-01-12,jamievardy_leicestercity,5.0,6.0,Jamie Vardy,Leicester City
2021-01-12,lucasdigne_everton,5.0,7.0,Lucas Digne,Everton
2021-01-12,marcusrashford_manchesterutd,5.0,8.0,Marcus Rashford,Manchester Utd
2021-01-12,sonheungmin_tottenham,5.0,9.0,Son Heung-min,Tottenham
2021-01-12,aaroncresswell_westham,4.0,10.0,Aaron Cresswell,West Ham
2021-01-12,jackharrison_leedsunited,4.0,11.0,Jack Harrison,Leeds United
2021-01-12,jameswardprowse_southampton,4.0,12.0,James Ward-Prowse,Southampton
2021-01-12,timowerner_chelsea,4.0,13.0,Timo Werner,Chelsea
2021-01-12,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-12,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-12,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-12,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-12,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-12,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-12,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-12,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-12,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-12,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-12,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-12,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-12,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-12,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-12,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-13,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-13,kevindebruyne_manchestercity,9.0,2.0,Kevin De Bruyne,Manchester City
2021-01-13,brunofernandes_manchesterutd,7.0,3.0,Bruno Fernandes,Manchester Utd
2021-01-13,jackgrealish_astonvilla,7.0,4.0,Jack Grealish,Aston Villa
2021-01-13,andrewrobertson_liverpool,5.0,5.0,Andrew Robertson,Liverpool
2021-01-13,jamievardy_leicestercity,5.0,6.0,Jamie Vardy,Leicester City
2021-01-13,lucasdigne_everton,5.0,7.0,Lucas Digne,Everton
2021-01-13,marcusrashford_manchesterutd,5.0,8.0,Marcus Rashford,Manchester Utd
2021-01-13,sonheungmin_tottenham,5.0,9.0,Son Heung-min,Tottenham
2021-01-13,aaroncresswell_westham,4.0,10.0,Aaron Cresswell,West Ham
2021-01-13,jackharrison_leedsunited,4.0,11.0,Jack Harrison,Leeds United
2021-01-13,jameswardprowse_southampton,4.0,12.0,James Ward-Prowse,Southampton
2021-01-13,timowerner_chelsea,4.0,13.0,Timo Werner,Chelsea
2021-01-13,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-13,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-13,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-13,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-13,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-13,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-13,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-13,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-13,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-13,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-13,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-13,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-13,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-13,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-13,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-17,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-17,kevindebruyne_manchestercity,10.0,2.0,Kevin De Bruyne,Manchester City
2021-01-17,brunofernandes_manchesterutd,7.0,3.0,Bruno Fernandes,Manchester Utd
2021-01-17,jackgrealish_astonvilla,7.0,4.0,Jack Grealish,Aston Villa
2021-01-17,sonheungmin_tottenham,6.0,5.0,Son Heung-min,Tottenham
2021-01-17,andrewrobertson_liverpool,5.0,6.0,Andrew Robertson,Liverpool
2021-01-17,jamievardy_leicestercity,5.0,7.0,Jamie Vardy,Leicester City
2021-01-17,lucasdigne_everton,5.0,8.0,Lucas Digne,Everton
2021-01-17,marcusrashford_manchesterutd,5.0,9.0,Marcus Rashford,Manchester Utd
2021-01-17,aaroncresswell_westham,4.0,10.0,Aaron Cresswell,West Ham
2021-01-17,jackharrison_leedsunited,4.0,11.0,Jack Harrison,Leeds United
2021-01-17,jameswardprowse_southampton,4.0,12.0,James Ward-Prowse,Southampton
2021-01-17,timowerner_chelsea,4.0,13.0,Timo Werner,Chelsea
2021-01-17,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-17,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-17,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-17,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-17,bertrandtraore_astonvilla,2.0,18.0,Bertrand Traore,Aston Villa
2021-01-17,eberechieze_crystalpalace,2.0,19.0,Eberechi Eze,Crystal Palace
2021-01-17,pascalgross_brighton,2.0,20.0,Pascal Gross,Brighton
2021-01-17,patrickbamford_leedsunited,2.0,21.0,Patrick Bamford,Leeds United
2021-01-17,raphinha_leedsunited,2.0,22.0,Raphinha,Leeds United
2021-01-17,sadiomane_liverpool,2.0,23.0,Sadio Mane,Liverpool
2021-01-17,saidbenrahma_westham,2.0,24.0,Said Benrahma,West Ham
2021-01-17,trentalexanderarnold_liverpool,2.0,25.0,Trent Alexander-Arnold,Liverpool
2021-01-17,vladimircoufal_westham,2.0,26.0,Vladimir Coufal,West Ham
2021-01-17,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-17,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-19,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-19,kevindebruyne_manchestercity,10.0,2.0,Kevin De Bruyne,Manchester City
2021-01-19,brunofernandes_manchesterutd,7.0,3.0,Bruno Fernandes,Manchester Utd
2021-01-19,jackgrealish_astonvilla,7.0,4.0,Jack Grealish,Aston Villa
2021-01-19,sonheungmin_tottenham,6.0,5.0,Son Heung-min,Tottenham
2021-01-19,andrewrobertson_liverpool,5.0,6.0,Andrew Robertson,Liverpool
2021-01-19,jamievardy_leicestercity,5.0,7.0,Jamie Vardy,Leicester City
2021-01-19,lucasdigne_everton,5.0,8.0,Lucas Digne,Everton
2021-01-19,marcusrashford_manchesterutd,5.0,9.0,Marcus Rashford,Manchester Utd
2021-01-19,aaroncresswell_westham,4.0,10.0,Aaron Cresswell,West Ham
2021-01-19,jackharrison_leedsunited,4.0,11.0,Jack Harrison,Leeds United
2021-01-19,jameswardprowse_southampton,4.0,12.0,James Ward-Prowse,Southampton
2021-01-19,timowerner_chelsea,4.0,13.0,Timo Werner,Chelsea
2021-01-19,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-19,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-19,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-19,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-19,vladimircoufal_westham,3.0,18.0,Vladimir Coufal,West Ham
2021-01-19,bertrandtraore_astonvilla,2.0,19.0,Bertrand Traore,Aston Villa
2021-01-19,eberechieze_crystalpalace,2.0,20.0,Eberechi Eze,Crystal Palace
2021-01-19,pascalgross_brighton,2.0,21.0,Pascal Gross,Brighton
2021-01-19,patrickbamford_leedsunited,2.0,22.0,Patrick Bamford,Leeds United
2021-01-19,raphinha_leedsunited,2.0,23.0,Raphinha,Leeds United
2021-01-19,sadiomane_liverpool,2.0,24.0,Sadio Mane,Liverpool
2021-01-19,saidbenrahma_westham,2.0,25.0,Said Benrahma,West Ham
2021-01-19,trentalexanderarnold_liverpool,2.0,26.0,Trent Alexander-Arnold,Liverpool
2021-01-19,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-19,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-23,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-23,kevindebruyne_manchestercity,10.0,2.0,Kevin De Bruyne,Manchester City
2021-01-23,jackgrealish_astonvilla,8.0,3.0,Jack Grealish,Aston Villa
2021-01-23,brunofernandes_manchesterutd,7.0,4.0,Bruno Fernandes,Manchester Utd
2021-01-23,sonheungmin_tottenham,6.0,5.0,Son Heung-min,Tottenham
2021-01-23,andrewrobertson_liverpool,5.0,6.0,Andrew Robertson,Liverpool
2021-01-23,jamievardy_leicestercity,5.0,7.0,Jamie Vardy,Leicester City
2021-01-23,lucasdigne_everton,5.0,8.0,Lucas Digne,Everton
2021-01-23,marcusrashford_manchesterutd,5.0,9.0,Marcus Rashford,Manchester Utd
2021-01-23,aaroncresswell_westham,4.0,10.0,Aaron Cresswell,West Ham
2021-01-23,jackharrison_leedsunited,4.0,11.0,Jack Harrison,Leeds United
2021-01-23,jameswardprowse_southampton,4.0,12.0,James Ward-Prowse,Southampton
2021-01-23,timowerner_chelsea,4.0,13.0,Timo Werner,Chelsea
2021-01-23,matheuspereira_westbrom,3.0,14.0,Matheus Pereira,West Brom
2021-01-23,pedroneto_wolves,3.0,15.0,Pedro Neto,Wolves
2021-01-23,raheemsterling_manchestercity,3.0,16.0,Raheem Sterling,Manchester City
2021-01-23,robertofirmino_liverpool,3.0,17.0,Roberto Firmino,Liverpool
2021-01-23,vladimircoufal_westham,3.0,18.0,Vladimir Coufal,West Ham
2021-01-23,bertrandtraore_astonvilla,2.0,19.0,Bertrand Traore,Aston Villa
2021-01-23,eberechieze_crystalpalace,2.0,20.0,Eberechi Eze,Crystal Palace
2021-01-23,pascalgross_brighton,2.0,21.0,Pascal Gross,Brighton
2021-01-23,patrickbamford_leedsunited,2.0,22.0,Patrick Bamford,Leeds United
2021-01-23,raphinha_leedsunited,2.0,23.0,Raphinha,Leeds United
2021-01-23,sadiomane_liverpool,2.0,24.0,Sadio Mane,Liverpool
2021-01-23,saidbenrahma_westham,2.0,25.0,Said Benrahma,West Ham
2021-01-23,trentalexanderarnold_liverpool,2.0,26.0,Trent Alexander-Arnold,Liverpool
2021-01-23,riyadmahrez_manchestercity,1.0,27.0,Riyad Mahrez,Manchester City
2021-01-23,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2021-01-26,harrykane_tottenham,11.0,1.0,Harry Kane,Tottenham
2021-01-26,kevindebruyne_manchestercity,10.0,2.0,Kevin De Bruyne,Manchester City
2021-01-26,jackgrealish_astonvilla,8.0,3.0,Jack Grealish,Aston Villa
2021-01-26,brunofernandes_manchesterutd,7.0,4.0,Bruno Fernandes,Manchester Utd
2021-01-26,sonheungmin_tottenham,6.0,5.0,Son Heung-min,Tottenham
2021-01-26,aaroncresswell_westham,5.0,6.0,Aaron Cresswell,West Ham
2021-01-26,andrewrobertson_liverpool,5.0,7.0,Andrew Robertson,Liverpool
2021-01-26,jameswardprowse_southampton,5.0,8.0,James Ward-Prowse,Southampton
2021-01-26,jamievardy_leicestercity,5.0,9.0,Jamie Vardy,Leicester City
2021-01-26,lucasdigne_everton,5.0,10.0,Lucas Digne,Everton
2021-01-26,marcusrashford_manchesterutd,5.0,11.0,Marcus Rashford,Manchester Utd
2021-01-26,jackharrison_leedsunited,4.0,12.0,Jack Harrison,Leeds United
2021-01-26,raheemsterling_manchestercity,4.0,13.0,Raheem Sterling,Manchester City
2021-01-26,timowerner_chelsea,4.0,14.0,Timo Werner,Chelsea
2021-01-26,matheuspereira_westbrom,3.0,15.0,Matheus Pereira,West Brom
